Name;ProgrammingLanguage;qualifiedName;location;Lines;CommentLines;BlankLines;PreprocessorLines;CodeLines;InactiveLines;ExecutableCodeLines;DeclarativeCodeLines;ExecutionStatements;DeclarationStatements;RatioComment/Code;Units;containedClasses;containedFunctions;usesSourceFiles;usedbySourceFiles;
pimpl.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.nn.pimpl;pytorch-master/pytorch-master/torch/csrc/api/include/torch/nn/pimpl.h; 202;  57; 31;16;  104; 0;0;0;0;0;0.55;0;[];[];[];[];
utils.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.nn.utils;pytorch-master/pytorch-master/torch/csrc/api/include/torch/nn/utils.h; 5;  0; 1;4;  0; 0;0;0;0;0;0.00;0;[];[];[];[];
convert_parameters.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.nn.utils.convert_parameters;pytorch-master/pytorch-master/torch/csrc/api/include/torch/nn/utils/convert_parameters.h; 77;  19; 14;3;  46; 0;0;0;0;0;0.41;0;[];[];[];[];
rnn.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.nn.utils.rnn;pytorch-master/pytorch-master/torch/csrc/api/include/torch/nn/utils/rnn.h; 346;  153; 24;2;  173; 0;0;0;0;0;0.88;0;[];[];[];[];
optim.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.optim;pytorch-master/pytorch-master/torch/csrc/api/include/torch/optim.h; 8;  0; 1;7;  0; 0;0;0;0;0;0.00;0;[];[];[];[];
adam.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.optim.adam;pytorch-master/pytorch-master/torch/csrc/api/include/torch/optim/adam.h; 75;  4; 10;7;  58; 0;0;0;0;0;0.07;0;[];[];[];[];
lbfgs.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.optim.lbfgs;pytorch-master/pytorch-master/torch/csrc/api/include/torch/optim/lbfgs.h; 89;  2; 10;10;  69; 0;0;0;0;0;0.03;0;[];[];[];[];
optimizer.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.optim.optimizer;pytorch-master/pytorch-master/torch/csrc/api/include/torch/optim/optimizer.h; 181;  44; 37;13;  93; 0;0;0;0;0;0.47;0;[];[];[];[];
serialize.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.optim.serialize;pytorch-master/pytorch-master/torch/csrc/api/include/torch/optim/serialize.h; 275;  25; 30;47;  179; 0;0;0;0;0;0.14;0;[];[];[];[];
sgd.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.optim.sgd;pytorch-master/pytorch-master/torch/csrc/api/include/torch/optim/sgd.h; 73;  4; 12;10;  51; 0;0;0;0;0;0.08;0;[];[];[];[];
ordered_dict.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.ordered_dict;pytorch-master/pytorch-master/torch/csrc/api/include/torch/ordered_dict.h; 507;  102; 97;7;  303; 0;0;0;0;0;0.34;0;[];[];[];[];
init.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.python.init;pytorch-master/pytorch-master/torch/csrc/api/include/torch/python/init.h; 10;  3; 2;2;  5; 0;0;5;0;3;0.60;0;[];[];[];[];
serialize.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.serialize;pytorch-master/pytorch-master/torch/csrc/api/include/torch/serialize.h; 145;  93; 9;5;  39; 0;0;0;0;0;2.38;0;[];[];[];[];
archive.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.serialize.archive;pytorch-master/pytorch-master/torch/csrc/api/include/torch/serialize/archive.h; 4;  0; 1;3;  0; 0;0;0;0;0;0.00;0;[];[];[];[];
output-archive.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.serialize.output-archive;pytorch-master/pytorch-master/torch/csrc/api/include/torch/serialize/output-archive.h; 80;  21; 16;7;  41; 0;0;0;0;0;0.51;0;[];[];[];[];
tensor.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.serialize.tensor;pytorch-master/pytorch-master/torch/csrc/api/include/torch/serialize/tensor.h; 20;  1; 3;3;  14; 0;0;0;0;0;0.07;0;[];[];[];[];
torch.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.torch;pytorch-master/pytorch-master/torch/csrc/api/include/torch/torch.h; 8;  1; 2;5;  0; 2;0;0;0;0;0.00;0;[];[];[];[];
utils.h;C++;pytorch-master.pytorch-master.torch.csrc.api.include.torch.utils;pytorch-master/pytorch-master/torch/csrc/api/include/torch/utils.h; 35;  8; 11;5;  12; 0;0;0;0;0;0.67;0;[];[];[];[];
cuda.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.cuda;pytorch-master/pytorch-master/torch/csrc/api/src/cuda.cpp; 25;  6; 5;3;  13; 0;3;7;3;5;0.46;3;[];['cudnn_is_available', 'device_count', 'is_available'];[];[];
mnist.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.data.datasets.mnist;pytorch-master/pytorch-master/torch/csrc/api/src/data/datasets/mnist.cpp; 125;  7; 24;8;  90; 0;52;46;35;37;0.08;13;[];['check_is_little_endian', 'expect_int32', 'flip_endianness', 'join_paths', 'read_images', 'read_int32', 'read_targets', 'get', 'images', 'is_train', 'MNIST', 'size', 'targets'];[];[];
random.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.data.samplers.random;pytorch-master/pytorch-master/torch/csrc/api/src/data/samplers/random.cpp; 75;  15; 9;6;  53; 0;27;20;8;49;0.28;5;[];['index', 'load', 'RandomSampler', 'reset', 'save'];[];[];
sequential.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.data.samplers.sequential;pytorch-master/pytorch-master/torch/csrc/api/src/data/samplers/sequential.cpp; 55;  5; 8;6;  41; 0;16;16;7;26;0.12;5;[];['index', 'load', 'reset', 'save', 'SequentialSampler'];[];[];
stream.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.data.samplers.stream;pytorch-master/pytorch-master/torch/csrc/api/src/data/samplers/stream.cpp; 61;  5; 10;5;  46; 0;23;15;18;12;0.11;8;[];['BatchSize', 'operator', 'size', 'load', 'next', 'reset', 'save', 'StreamSampler'];[];[];
jit.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.jit;pytorch-master/pytorch-master/torch/csrc/api/src/jit.cpp; 23;  2; 5;5;  13; 0;7;6;2;4;0.15;1;[];['compile'];[];[];
init.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.init;pytorch-master/pytorch-master/torch/csrc/api/src/nn/init.cpp; 249;  16; 42;9;  194; 0;97;87;74;70;0.08;17;[];['_calculate_fan_in_and_fan_out', 'calculate_gain', 'calculate_kaiming_std', 'constant_', 'dirac_', 'eye_', 'Fan', 'kaiming_normal_', 'kaiming_uniform_', 'normal_', 'ones_', 'orthogonal_', 'sparse_', 'uniform_', 'xavier_normal_', 'xavier_uniform_', 'zeros_'];[];[];
module.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.module;pytorch-master/pytorch-master/torch/csrc/api/src/nn/module.cpp; 414;  30; 44;12;  345; 0;144;118;117;117;0.09;36;[];['apply_to_submodules', 'clone_', 'eval', 'is_serializable', 'is_training', 'load', 'operator<<', 'operator<<', 'operator>>', 'pretty_print', 'pretty_print_recursive', 'register_buffer', 'register_parameter', 'save', 'shared_from_this_checked', 'to', 'to', 'to', 'join_name', 'train', 'unregister_module', 'zero_grad', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'buffers', 'clone', 'Module', 'Module', 'name', 'named_buffers', 'named_parameters', 'parameters'];[];[];
activation.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.activation;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/activation.cpp; 509;  52; 120;3;  362; 0;175;111;120;97;0.14;93;[];['CELUImpl', 'forward', 'pretty_print', 'reset', 'ELUImpl', 'forward', 'pretty_print', 'reset', 'forward', 'pretty_print', 'reset', 'forward', 'GLUImpl', 'pretty_print', 'reset', 'forward', 'HardshrinkImpl', 'pretty_print', 'reset', 'forward', 'HardtanhImpl', 'pretty_print', 'reset', 'forward', 'LeakyReLUImpl', 'pretty_print', 'reset', 'forward', 'pretty_print', 'reset', 'forward', 'LogSoftmaxImpl', 'pretty_print', 'reset', '_reset_parameters', 'forward', 'MultiheadAttentionImpl', 'reset', 'forward', 'PReLUImpl', 'pretty_print', 'reset', 'forward', 'pretty_print', 'ReLU6Impl', 'reset', 'forward', 'pretty_print', 'ReLUImpl', 'reset', 'forward', 'pretty_print', 'reset', 'RReLUImpl', 'forward', 'pretty_print', 'reset', 'SELUImpl', 'forward', 'pretty_print', 'reset', 'forward', 'pretty_print', 'reset', 'forward', 'pretty_print', 'reset', 'SoftmaxImpl', 'forward', 'pretty_print', 'reset', 'SoftminImpl', 'forward', 'pretty_print', 'reset', 'SoftplusImpl', 'forward', 'pretty_print', 'reset', 'SoftshrinkImpl', 'forward', 'pretty_print', 'reset', 'forward', 'pretty_print', 'reset', 'forward', 'pretty_print', 'reset', 'forward', 'pretty_print', 'reset', 'ThresholdImpl'];[];[];
adaptive.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.adaptive;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/adaptive.cpp; 166;  2; 36;3;  127; 0;80;63;48;54;0.02;9;[];['_get_full_log_prob', 'AdaptiveLogSoftmaxWithLossImpl', 'forward', 'log_prob', 'predict', 'pretty_print', 'reset', 'reset_parameters', 'ASMoutput'];[];[];
batchnorm.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.batchnorm;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/batchnorm.cpp; 53;  2; 11;9;  33; 0;10;10;7;10;0.06;4;[];['_check_input_dim', '_check_input_dim', '_check_input_dim', 'pretty_print'];[];[];
conv.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.conv;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/conv.cpp; 292;  24; 32;13;  246; 0;101;128;51;40;0.10;15;[];['_get_pad_mode_from_conv_padding_mode', 'Conv1dImpl', 'forward', '_conv_forward', 'Conv2dImpl', 'forward', 'Conv3dImpl', 'forward', 'ConvTranspose1dImpl', 'forward', 'ConvTranspose2dImpl', 'forward', 'ConvTranspose3dImpl', 'forward', '_output_padding'];[];[];
distance.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.distance;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/distance.cpp; 44;  3; 12;1;  30; 0;11;15;4;11;0.10;8;[];['CosineSimilarityImpl', 'forward', 'pretty_print', 'reset', 'forward', 'PairwiseDistanceImpl', 'pretty_print', 'reset'];[];[];
dropout.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.dropout;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/dropout.cpp; 79;  8; 20;7;  48; 0;23;15;10;13;0.17;10;[];['forward', 'pretty_print', 'forward', 'pretty_print', 'forward', 'pretty_print', 'forward', 'pretty_print', 'forward', 'pretty_print'];[];[];
fold.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.fold;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/fold.cpp; 54;  3; 13;4;  36; 0;19;13;4;11;0.08;8;[];['FoldImpl', 'forward', 'pretty_print', 'reset', 'forward', 'pretty_print', 'reset', 'UnfoldImpl'];[];[];
instancenorm.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.instancenorm;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/instancenorm.cpp; 57;  3; 8;2;  47; 0;15;10;13;10;0.06;4;[];['_check_input_dim', '_check_input_dim', '_check_input_dim', 'pretty_print'];[];[];
linear.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.linear;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/linear.cpp; 117;  8; 27;7;  80; 0;39;25;27;23;0.10;17;[];['BilinearImpl', 'forward', 'pretty_print', 'reset', 'reset_parameters', 'FlattenImpl', 'forward', 'pretty_print', 'reset', 'forward', 'pretty_print', 'reset', 'forward', 'LinearImpl', 'pretty_print', 'reset', 'reset_parameters'];[];[];
normalization.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.normalization;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/normalization.cpp; 124;  11; 25;6;  90; 0;49;23;28;20;0.12;17;[];['forward', 'pretty_print', 'reset', 'forward', 'GroupNormImpl', 'pretty_print', 'reset', 'reset_parameters', 'forward', 'LayerNormImpl', 'pretty_print', 'reset', 'reset_parameters', 'forward', 'LocalResponseNormImpl', 'pretty_print', 'reset'];[];[];
padding.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.padding;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/padding.cpp; 97;  5; 26;2;  66; 0;12;36;7;37;0.08;14;[];['ConstantPadImpl', 'forward', 'pretty_print', 'reset', 'pretty_print', 'ReflectionPadImpl', 'forward', 'pretty_print', 'ReplicationPadImpl', 'reset', 'forward', 'pretty_print', 'reset', 'ZeroPad2dImpl'];[];[];
pixelshuffle.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.pixelshuffle;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/pixelshuffle.cpp; 25;  2; 7;1;  17; 0;3;12;2;7;0.12;4;[];['forward', 'PixelShuffleImpl', 'pretty_print', 'reset'];[];[];
rnn.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.rnn;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/rnn.cpp; 783;  44; 107;16;  629; 0;305;301;151;389;0.07;41;['CuDNNMode'];['compute_rnn_options_base_mode', 'apply_permutation', 'get_cudnn_mode_for_rnn', 'forward', 'GRUCellImpl', 'forward', 'forward_helper', 'forward_with_packed_input', 'GRUImpl', 'forward', 'LSTMCellImpl', 'check_forward_args', 'LSTMImpl', 'permute_hidden', 'forward', 'get_nonlinearity_str', 'RNNCellImpl', 'check_forward_hidden', 'check_forward_input', 'get_nonlinearity_str', 'pretty_print', 'reset_parameters', 'RNNCellImplBase', 'forward', 'forward_helper', 'forward_with_packed_input', 'RNNImpl', 'all_weights', 'check_forward_args', 'check_hidden_size', 'check_input', 'flatten_parameters', 'get_expected_hidden_size', 'permute_hidden', 'pretty_print', 'reset_flat_weights', 'reset_parameters', 'RNNImplBase', 'to', 'to', 'to'];[];[];
upsampling.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.modules.upsampling;pytorch-master/pytorch-master/torch/csrc/api/src/nn/modules/upsampling.cpp; 49;  3; 9;2;  38; 0;24;10;17;7;0.08;4;[];['forward', 'pretty_print', 'reset', 'UpsampleImpl'];[];[];
activation.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.options.activation;pytorch-master/pytorch-master/torch/csrc/api/src/nn/options/activation.cpp; 55;  3; 17;1;  37; 0;0;37;0;17;0.08;14;[];['GLUOptions', 'HardshrinkOptions', 'LogSoftmaxFuncOptions', 'LogSoftmaxOptions', 'MultiheadAttentionForwardFuncOptions', 'MultiheadAttentionOptions', 'ReLU6Options', 'ReLUOptions', 'SELUOptions', 'SoftmaxFuncOptions', 'SoftmaxOptions', 'SoftminFuncOptions', 'SoftminOptions', 'SoftshrinkOptions'];[];[];
batchnorm.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.options.batchnorm;pytorch-master/pytorch-master/torch/csrc/api/src/nn/options/batchnorm.cpp; 9;  2; 3;1;  5; 0;0;5;0;3;0.40;1;[];['BatchNormOptions'];[];[];
conv.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.options.conv;pytorch-master/pytorch-master/torch/csrc/api/src/nn/options/conv.cpp; 23;  3; 7;1;  15; 0;0;6;0;12;0.20;0;[];[];[];[];
dropout.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.options.dropout;pytorch-master/pytorch-master/torch/csrc/api/src/nn/options/dropout.cpp; 9;  2; 3;1;  5; 0;0;5;0;3;0.40;1;[];['DropoutOptions'];[];[];
instancenorm.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.options.instancenorm;pytorch-master/pytorch-master/torch/csrc/api/src/nn/options/instancenorm.cpp; 9;  2; 3;1;  5; 0;0;5;0;3;0.40;1;[];['InstanceNormOptions'];[];[];
linear.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.options.linear;pytorch-master/pytorch-master/torch/csrc/api/src/nn/options/linear.cpp; 13;  2; 4;1;  8; 0;0;8;0;4;0.25;2;[];['BilinearOptions', 'LinearOptions'];[];[];
normalization.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.options.normalization;pytorch-master/pytorch-master/torch/csrc/api/src/nn/options/normalization.cpp; 22;  3; 9;1;  12; 0;0;12;0;8;0.25;5;[];['CrossMapLRN2dOptions', 'GroupNormFuncOptions', 'GroupNormOptions', 'LayerNormFuncOptions', 'LayerNormOptions'];[];[];
pooling.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.options.pooling;pytorch-master/pytorch-master/torch/csrc/api/src/nn/options/pooling.cpp; 30;  2; 8;1;  21; 0;0;4;0;19;0.10;0;[];[];[];[];
rnn.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.options.rnn;pytorch-master/pytorch-master/torch/csrc/api/src/nn/options/rnn.cpp; 39;  4; 14;1;  24; 0;0;24;0;12;0.17;8;[];['GRUCellOptions', 'GRUOptions', 'LSTMCellOptions', 'LSTMOptions', 'RNNCellOptions', 'RNNCellOptionsBase', 'RNNOptions', 'RNNOptionsBase'];[];[];
vision.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.nn.options.vision;pytorch-master/pytorch-master/torch/csrc/api/src/nn/options/vision.cpp; 1;  0; 0;1;  0; 0;0;0;0;0;0.00;0;[];[];[];[];
adam.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.optim.adam;pytorch-master/pytorch-master/torch/csrc/api/src/optim/adam.cpp; 169;  12; 22;8;  131; 0;87;60;106;67;0.09;10;[];['serialize', 'serialize', 'operator==', 'operator==', 'load', 'save', 'step', 'AdamOptions', 'serialize', 'serialize'];[];[];
lbfgs.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.optim.lbfgs;pytorch-master/pytorch-master/torch/csrc/api/src/optim/lbfgs.cpp; 594;  93; 60;10;  448; 0;340;163;310;167;0.21;19;[];['serialize', 'serialize', '_cubic_interpolate', '_strong_wolfe', 'if_container_equal', 'operator==', 'operator==', '_add_grad', '_clone_param', '_directional_evaluate', '_gather_flat_grad', '_numel', '_set_param', 'load', 'save', 'step', 'LBFGSOptions', 'serialize', 'serialize'];[];[];
optimizer.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.optim.optimizer;pytorch-master/pytorch-master/torch/csrc/api/src/optim/optimizer.cpp; 176;  4; 31;7;  136; 0;51;44;59;42;0.03;28;[];['clone', 'serialize', 'serialize', 'noexcept', 'noexcept', 'operator<<', 'operator>>', 'add_param_group', 'add_parameters', 'defaults', 'defaults', 'load', 'param_groups', 'param_groups', 'parameters', 'parameters', 'save', 'size', 'zero_grad', 'has_options', 'options', 'options', 'params', 'params', 'set_options', 'clone', 'serialize', 'serialize'];[];[];
serialize.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.optim.serialize;pytorch-master/pytorch-master/torch/csrc/api/src/optim/serialize.cpp; 54;  2; 6;8;  40; 0;9;27;9;13;0.05;4;[];['serialize', 'serialize', 'serialize', 'serialize'];[];[];
sgd.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.optim.sgd;pytorch-master/pytorch-master/torch/csrc/api/src/optim/sgd.cpp; 126;  4; 15;9;  101; 0;61;46;72;50;0.04;10;[];['serialize', 'serialize', 'operator==', 'operator==', 'load', 'save', 'step', 'serialize', 'serialize', 'SGDOptions'];[];[];
init.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.python.init;pytorch-master/pytorch-master/torch/csrc/api/src/python/init.cpp; 75;  7; 10;22;  41; 0;25;15;17;29;0.17;6;[];['cast', 'load', 'bind_ordered_dict', 'init_bindings', 'cast', 'load'];[];[];
input-archive.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.serialize.input-archive;pytorch-master/pytorch-master/torch/csrc/api/src/serialize/input-archive.cpp; 172;  9; 19;11;  141; 0;52;58;46;36;0.06;18;['OurAdapter', 'OurAdapter'];['OurAdapter', 'OurAdapter', 'read', 'read', 'size', 'size', 'InputArchive', 'keys', 'load_from', 'load_from', 'load_from', 'load_from', 'read', 'read', 'read', 'try_read', 'try_read', 'try_read'];[];[];
output-archive.cpp;C++;pytorch-master.pytorch-master.torch.csrc.api.src.serialize.output-archive;pytorch-master/pytorch-master/torch/csrc/api/src/serialize/output-archive.cpp; 51;  3; 11;9;  31; 0;6;19;6;9;0.10;7;[];['OutputArchive', 'save_to', 'save_to', 'save_to', 'write', 'write', 'write'];[];[];
anomaly_mode.cpp;C++;pytorch-master.pytorch-master.torch.csrc.autograd.anomaly_mode;pytorch-master/pytorch-master/torch/csrc/autograd/anomaly_mode.cpp; 9;  0; 4;1;  4; 0;2;4;0;4;0.00;0;[];[];[];[];
autograd.cpp;C++;pytorch-master.pytorch-master.torch.csrc.autograd.autograd;pytorch-master/pytorch-master/torch/csrc/autograd/autograd.cpp; 145;  11; 8;5;  124; 0;57;50;47;29;0.09;4;[];['_make_grads', 'backward', 'grad', 'run_backward'];[];[];
autograd.h;C++;pytorch-master.pytorch-master.torch.csrc.autograd.autograd;pytorch-master/pytorch-master/torch/csrc/autograd/autograd.h; 26;  4; 5;3;  16; 0;0;0;0;0;0.25;0;[];[];[];[];
cpp_hook.cpp;C++;pytorch-master.pytorch-master.torch.csrc.autograd.cpp_hook;pytorch-master/pytorch-master/torch/csrc/autograd/cpp_hook.cpp; 43;  3; 5;3;  33; 0;15;15;14;12;0.09;3;[];['check_single_result', 'CppFunctionPreHook', 'operator'];[];[];
custom_function.cpp;C++;pytorch-master.pytorch-master.torch.csrc.autograd.custom_function;pytorch-master/pytorch-master/torch/csrc/autograd/custom_function.cpp; 245;  32; 30;2;  183; 0;124;94;70;41;0.17;11;[];['_wrap_outputs', 'check_variable_result', 'get_and_bump_dirty', 'get_non_differentiable', 'get_saved_variables', 'mark_dirty', 'mark_non_differentiable', 'save_for_backward', 'save_variables', 'VariableInfo', 'zeros'];[];[];
